Date,Open,High,Low,Close,Volume From,Volume To
2018-04-08 12-PM,7160.06,7250,7150,7196,33.68,242143.98
2018-04-08 01-PM,7196,7199,7152,7153,22.59,161949.59
2018-04-08 02-PM,7153,7169.95,7102,7102.1,17.51,125116.87
2018-04-08 03-PM,7102.1,7159.6,7083,7130,21.26,151560.81
2018-04-08 04-PM,7130,7132.94,7050,7059,29.71,210216.71
2018-04-08 05-PM,7059,7075.25,7020,7042.52,22.24,156759.65
2018-04-08 06-PM,7042.52,7112,7042.52,7085.12,22.43,158748.71
2018-04-08 07-PM,7085.12,7100,7048.6,7054.08,18.64,132012.38
2018-04-08 08-PM,7054.08,7092.79,7045,7052.5,43128,198357.99
2018-04-08 09-PM,7052.5,7065,7045.04,7061,20.28,143044.94
2018-04-08 10-PM,7061,7100,7036.18,7073.8,30.57,216374.1
2018-04-08 11-PM,7073.8,7084.9,7035.33,7054.1,24.25,171392.47
2018-04-09 12-AM,7054.1,7132.22,7054.1,7100,27.28,193547.65
2018-04-09 01-AM,7100,7159,7099.01,7148.35,26.97,192154.41
2018-04-09 02-AM,7148.35,7190,7128.92,7140,29.61,212319.87
2018-04-09 03-AM,7140,7155,7079.42,7149.96,43285,33442.51
2018-04-09 04-AM,7149.96,7178,7122,7178,26938,76775.63
2018-04-09 05-AM,7178,7190,7131.86,7170,18.84,135030.55
2018-04-09 06-AM,7170,7183.45,7147.9,7173.1,20.74,148649.95
2018-04-09 07-AM,7173.1,7203.99,7171.52,7199,43153,158326.0
2018-04-09 08-AM,7199,7222,7186.01,7220,27.79,200134.04
2018-04-09 09-AM,7220,7235,7146,7151.57,27.99,201249.63
2018-04-09 10-AM,7151.57,7158.9,6868.82,6895,53.5,373977.28
2018-04-09 11-AM,6895,6929.38,6820,6892.1,37.69,259104.44
2018-04-09 12-PM,6892.1,6937.99,6849.7,6870,31.17,214620.6
2018-04-09 01-PM,6870,6892.58,6839.87,6860,25.88,177708.74
2018-04-09 02-PM,6860,6889.98,6805.1,6889.98,22.65,154870.08
2018-04-09 03-PM,6889.98,6940.05,6828.5,6884.03,26.83,184870.29
2018-04-09 04-PM,6884.03,6916.51,6880,6916.19,20.31,140153.08
2018-04-09 05-PM,6916.19,6916.19,6916.19,6916.19,0.0,0.0
2018-04-09 06-PM,6916.19,6916.19,6916.19,6916.19,0.0,0.0
2018-04-09 07-PM,6916.19,6916.19,6916.19,6916.19,0.0,0.0
2018-04-09 08-PM,6916.19,6916.19,6916.19,6916.19,0.0,0.0
2018-04-09 09-PM,6916.19,6940,6886.01,6895,11355,15959.65
2018-04-09 10-PM,6895,6930.84,6875,6882.5,43103,20770.93
2018-04-09 11-PM,6882.5,6931.03,6875,6920,11383,22841.0
2018-04-10 12-AM,6920,6939.98,6905.91,6939.98,0.8597,5955.8
2018-04-10 01-AM,6939.98,6939.98,6900.3,6901.19,0.09647,666.89
2018-04-10 02-AM,6901.19,6955.67,6901.19,6920.21,34394,27409.0
2018-04-10 03-AM,6920.21,6996.23,6900.48,6937.6,27273,67617.37
2018-04-10 04-AM,6937.6,7000,6926.08,6959.35,18.84,130939.6
2018-04-10 05-AM,6959.35,6964.72,6907,6921.1,15.41,106761.22
2018-04-10 06-AM,6921.1,6970.54,6891.03,6891.2,23.29,161490.54
2018-04-10 07-AM,6891.2,6949.06,6885.94,6902.25,22.52,155759.94
2018-04-10 08-AM,6902.25,6948.96,6870,6902,26.44,182624.48
2018-04-10 09-AM,6902,6930,6900.1,6923,43274,159404.9
2018-04-10 10-AM,6923,6950,6865,6904.76,26.72,184441.43
2018-04-10 11-AM,6904.76,7094.95,6869.23,6932.68,47.91,331970.84
2018-04-10 12-PM,6932.68,7025,6920,6931.6,27.92,193629.67
2018-04-10 01-PM,6931.6,6958.99,6931.6,6955,43210,141825.47
2018-04-10 02-PM,6955,6957.5,6949.78,6949.78,24898,25562.69
2018-04-10 03-PM,6949.78,7013,6930,6980.02,43256,35273.27
2018-04-10 04-PM,6980.02,7016.02,6965.15,6977.05,43225,38504.64
2018-04-10 05-PM,6977.05,7028,6977.05,7006.01,19998,73873.91
2018-04-10 06-PM,7006.01,7028,6960,6993.34,43159,195843.16
2018-04-10 07-PM,6993.34,6994.39,6960.01,6975.78,26.42,184166.32
2018-04-10 08-PM,6975.78,6994.48,6960.01,6985,19.94,139090.33
2018-04-10 09-PM,6985,6999.15,6962.5,6974.5,28.38,198075.96
2018-04-10 10-PM,6974.5,6999.99,6951,6963.98,28.91,201717.19
2018-04-10 11-PM,6963.98,6977,6944.72,6952.56,25.15,175001.37
2018-04-11 12-AM,6952.56,6985.1,6952.56,6985,43279,199281.07
2018-04-11 01-AM,6985,6995.31,6960,6982.72,26.88,187610.96
2018-04-11 02-AM,6982.72,6987.22,6941.13,6968.76,43124,167866.31
2018-04-11 03-AM,6968.76,6976.8,6940.21,6946.13,18.79,130729.89
2018-04-11 04-AM,6946.13,6959.93,6941.01,6943.4,26.59,184747.87
2018-04-11 05-AM,6943.4,6987.95,6942.01,6966.11,27.68,192835.96
2018-04-11 06-AM,6966.11,6967.12,6925,6959.47,43430,181392.15
2018-04-11 07-AM,6959.47,6979.42,6928.66,6974.1,24.68,171487.25
2018-04-11 08-AM,6974.1,6974.1,6933.36,6940,17.28,119944.45
2018-04-11 09-AM,6940,6960,6937,6945,18.94,131651.08
2018-04-11 10-AM,6945,6950,6925,6925,22.22,154148.52
2018-04-11 11-AM,6925,6967.55,6925,6943.1,23.31,161683.86
2018-04-11 12-PM,6943.1,6960,6939,6940,22.74,157916.25
2018-04-11 01-PM,6940,7054.79,6939,7047.9,26.68,186935.01
2018-04-11 02-PM,7047.9,7047.9,7007.01,7012,11567,65437.08
2018-04-11 03-PM,7012,7040,7000,7038,45748,29866.58
2018-04-11 04-PM,7038,7038,6980.42,6981,41699,21996.94
2018-04-11 05-PM,6966,6966,6965,6965,0.01,69.65
2018-04-11 06-PM,6965,6965,6965,6965,0.0,0.0
2018-04-11 07-PM,6965,6999.99,6951,6976.66,23833,32389.96
2018-04-11 08-PM,6976.66,7000,6956,6962.3,16.44,114758.06
2018-04-11 09-PM,6962.3,6989,6956,6976.4,31.78,221493.99
2018-04-11 10-PM,6976.4,6996,6957.13,6989.9,19.38,135174.72
2018-04-11 11-PM,6989.9,7000,6960,6970.72,31.6,220733.12
2018-04-12 12-AM,6970.72,7000,6964.43,6997.69,30.23,211199.2
2018-04-12 01-AM,6997.69,7006.52,6960,7000.1,43186,188691.06
2018-04-12 02-AM,7000.1,7020,6970.56,7017.99,22.76,159390.62
2018-04-12 03-AM,7017.99,7025,6975,6982,29.17,204374.98
2018-04-12 04-AM,6982,7018,6980,7005,23.37,163557.81
2018-04-12 05-AM,7005,7017.99,6977,6977,43366,167235.62
2018-04-12 06-AM,6977,7007,6851,6851,41.09,285419.86
2018-04-12 07-AM,6851,6931.34,6836.01,6909,22.97,158166.46
2018-04-12 08-AM,6909,6937.6,6902,6937.6,31.18,215671.82
2018-04-12 09-AM,6937.6,6954.73,6904.18,6922.27,43248,194190.54
2018-04-12 10-AM,6922.27,7022,6912.81,7010,30.35,211363.89
2018-04-12 11-AM,7010,7652.51,7000.1,7565,157.82,1166570.64
2018-04-12 12-PM,7565,7750.9,7477,7629.9,62.21,474891.18
2018-04-12 01-PM,7629.9,7630,7571,7617,50.55,384315.55
2018-04-12 02-PM,7617,7654,7589.04,7622,53.54,408290.79
2018-04-12 03-PM,7622,7640,7550,7560,41.7,317297.0
2018-04-12 04-PM,7560,7622,7532,7587.6,34.41,260865.87
2018-04-12 05-PM,7587.6,7726.18,7560,7666,30.24,232046.75
2018-04-12 06-PM,7666,7670.79,7601.38,7641,23132,43005.32
2018-04-12 07-PM,7641,7674,7628,7641.5,46569,55708.65
2018-04-12 08-PM,7641.5,7720,7620.38,7700,25.87,198748.19
2018-04-12 09-PM,7700,7866,7690,7838.98,46.94,365267.38
2018-04-12 10-PM,7838.98,7845,7722.04,7840,32.46,252606.85
2018-04-12 11-PM,7840,7940,7822.27,7903.5,34.6,272538.99
2018-04-13 12-AM,7903.5,7956.12,7760,7821,30.87,242881.0
2018-04-13 01-AM,7821,7855,7700,7760.5,31.6,245782.2
2018-04-13 02-AM,7760.5,7845.21,7750,7840,27.48,214758.5
2018-04-13 03-AM,7840,7850.9,7806,7810,43124,187831.86
2018-04-13 04-AM,7810,7819.36,7742.96,7801.01,31.46,244849.16
2018-04-13 05-AM,7801.01,7804.99,7720,7737,26.58,206391.51
2018-04-13 06-AM,7737,7808.34,7715.01,7754.2,38.55,299541.61
2018-04-13 07-AM,7754.2,8185.29,7750.32,8094.89,47.21,375236.98
2018-04-13 08-AM,8094.89,8158.25,8040,8145,34.43,278994.38
2018-04-13 09-AM,8145,8189,8100,8100.1,42.1,342918.75
2018-04-13 10-AM,8100.1,8179.9,8080.05,8107.1,46.74,379335.02
2018-04-13 11-AM,8107.1,8236,8107.1,8162.1,47.21,386060.58
2018-04-13 12-PM,8162.1,8297.54,8161.02,8241,23.97,196743.91
2018-04-13 01-PM,8241,8290.8,8161.02,8209,37.94,312378.83
2018-04-13 02-PM,8209,8233.07,8161.02,8203.2,36.16,295977.56
2018-04-13 03-PM,8203.2,8215,8174.86,8215,29.64,242851.45
2018-04-13 04-PM,8215,8250,8173,8215,43280,238443.65
2018-04-13 05-PM,8215,8223.14,8150,8208.73,43289,66085.36
2018-04-13 06-PM,8208.73,8210.29,8155,8199.99,34029,32156.43
2018-04-13 07-PM,8199.99,8199.99,8172,8172,31868,39810.8
2018-04-13 08-PM,8172,8186.1,7900,7999.9,36.17,290039.6
2018-04-13 09-PM,7999.9,7999.99,7851.82,7921.17,38.28,303352.23
2018-04-13 10-PM,7921.17,7948,7821.01,7947.86,31.09,244509.37
2018-04-13 11-PM,7947.86,8035,7898.86,7939.94,31.6,251967.98
2018-04-14 12-AM,7939.94,7990.44,7879.31,7973.3,31.26,248102.38
2018-04-14 01-AM,7973.3,8157.31,7945.63,8124.58,30.2,242791.46
2018-04-14 02-AM,8124.58,8147.99,8000,8124.99,23.52,190515.63
2018-04-14 03-AM,8124.99,8151.53,8076.31,8143.6,25.84,209517.09
2018-04-14 04-AM,8143.6,8149.88,8018.16,8018.34,28.26,228853.54
2018-04-14 05-AM,8018.34,8100,7974.43,7997,31.46,252923.89
2018-04-14 06-AM,7997,8050,7974.48,8035,28.34,227404.95
2018-04-14 07-AM,8035,8195,8020.9,8172,29.98,243297.72
2018-04-14 08-AM,8172,8210,8114.11,8156.2,31717,96836.03
2018-04-14 09-AM,8156.2,8173.46,8051,8065.1,28.74,233352.94
2018-04-14 10-AM,8065.1,8100,7954.67,8005.1,27.52,221720.71
2018-04-14 11-AM,8005.1,8090,7987.9,8000.07,29.98,241002.29
2018-04-14 12-PM,8000.07,8032,7900,7920,36.71,292540.73
2018-04-14 01-PM,7920,7999.99,7915.55,7980.6,26.64,212099.0
2018-04-14 02-PM,7980.6,8000,7909.92,7975,43130,240322.71
2018-04-14 03-PM,7975,8005.6,7970,7972.1,43183,194166.04
2018-04-14 04-PM,7972.1,8022.7,7948,8020,33.99,271660.86
2018-04-14 05-PM,8020,8033.59,7961.01,7966,17593,27875.13
2018-04-14 06-PM,7966,8050,7966,8033.05,13181,18946.12
2018-04-14 07-PM,8033.05,8076.51,8018.16,8050,26969,94338.22
2018-04-14 08-PM,8050,8116,8040,8102.13,14.98,120935.28
2018-04-14 09-PM,8102.13,8116,8031.37,8065.86,43303,183254.93
2018-04-14 10-PM,8065.86,8076.68,8032.27,8069.45,22.18,178675.11
2018-04-14 11-PM,8069.45,8069.45,8010.58,8027.02,19.58,157060.39
2018-04-15 12-AM,8027.02,8132,8010.59,8071.54,19.84,160533.13
2018-04-15 01-AM,8071.54,8130,8071.44,8130,20.52,166186.71
2018-04-15 02-AM,8130,8142,8066.38,8075.4,18.72,151608.7
2018-04-15 03-AM,8075.4,8099,8061.17,8098.99,22.36,180606.37
2018-04-15 04-AM,8098.99,8149,8082.93,8100.83,25.24,204678.68
2018-04-15 05-AM,8100.83,8149.9,8060.01,8117.03,25.95,210634.87
2018-04-15 06-AM,8117.03,8139,8106,8115.12,21.91,178001.16
2018-04-15 07-AM,8115.12,8142.89,8070.88,8081.81,30.22,244815.37
2018-04-15 08-AM,8081.81,8150.9,8062,8127,24.48,198350.04
2018-04-15 09-AM,8127,8175.36,8085,8121.41,25.82,209780.98
2018-04-15 10-AM,8121.41,8157,8110,8139.7,18.38,149309.97
2018-04-15 11-AM,8139.7,8385.98,8110.38,8325,60.82,504875.63
2018-04-15 12-PM,8325,8381.07,8300,8369,36.69,305638.22
2018-04-15 01-PM,8369,8390,8325.52,8362.39,25.77,215278.38
2018-04-15 02-PM,8362.39,8390,8315.34,8325.32,28.59,238936.02
2018-04-15 03-PM,8325.32,8328.3,8230,8283.9,30.88,255829.08
2018-04-15 04-PM,8283.9,8299.9,8251,8289.99,19.79,163728.17
2018-04-15 05-PM,8289.99,8320.4,8243.97,8320.4,31.25,259092.75
2018-04-15 06-PM,8320.4,8364.81,8305,8364.81,41395,42763.64
2018-04-15 07-PM,8364.81,8367.63,8285,8300,14.75,122642.61
2018-04-15 08-PM,8300,8345,8280.11,8290,43446,100753.79
2018-04-15 09-PM,8290,8300,8275,8300,19.73,163608.43
2018-04-15 10-PM,8300,8359.6,8278.01,8330,43302,180438.72
2018-04-15 11-PM,8330,8367.63,8330,8343,24.25,202313.56
2018-04-16 12-AM,8343,8390,8334.67,8370.46,19.19,160502.13
2018-04-16 01-AM,8370.46,8389.85,8344.34,8353.03,43303,189967.55
2018-04-16 02-AM,8353.03,8358,8140,8176,33.91,278218.61
2018-04-16 03-AM,8176,8206.06,8142.01,8156.75,26.65,217630.95
2018-04-16 04-AM,8156.75,8192.78,8146.77,8160.02,43182,188178.43
2018-04-16 05-AM,8160.02,8190.1,8050,8080,34.66,280755.51
2018-04-16 06-AM,8080,8153,8051,8149,28.62,231637.96
2018-04-16 07-AM,8149,8191.64,8121,8170,22.73,184930.88
2018-04-16 08-AM,8170,8185,8140,8165.5,23.54,192096.93
2018-04-16 09-AM,8165.5,8189,8083.61,8120,27.52,223731.77
2018-04-16 10-AM,8120,8139.87,8080,8089.05,23.85,193332.84
2018-04-16 11-AM,8089.05,8128.5,8075.01,8128.5,24.95,202018.23
2018-04-16 12-PM,8128.5,8132.24,7960,7980,31.44,253116.67
2018-04-16 01-PM,7980,8037.64,7926.76,8024.99,29.61,236126.62
2018-04-16 02-PM,8024.99,8024.99,7987.03,8019,26.41,211350.12
2018-04-16 03-PM,8019,8088,8005,8046.9,24.98,200878.05
2018-04-16 04-PM,8046.9,8070,8000,8010,20.61,165254.16
2018-04-16 05-PM,8010,8128.85,8010,8097.2,25.72,207736.65
2018-04-16 06-PM,8097.2,8111,8051.7,8080,28095,103030.02
2018-04-16 07-PM,8080,8125,7995,8020,17.62,141942.26
2018-04-16 08-PM,8020,8056.25,7995,8049.99,13.86,111152.18
2018-04-16 09-PM,8049.99,8099,8037.83,8046.83,17.96,145007.02
2018-04-16 10-PM,8046.83,8097.2,8029.72,8064.14,13.67,110310.49
2018-04-16 11-PM,8064.14,8121,8064.14,8099.19,20.64,167240.47
2018-04-17 12-AM,8099.19,8120,8081.09,8100,19.17,155214.63
2018-04-17 01-AM,8100,8126.2,8074.39,8115.6,21.83,176912.02
2018-04-17 02-AM,8115.6,8115.97,8022.36,8079.69,23.63,190827.09
2018-04-17 03-AM,8079.69,8081,8042.23,8065.8,17.77,143336.71
2018-04-17 04-AM,8065.8,8089.71,8040,8082.77,20.42,164523.2
2018-04-17 05-AM,8082.77,8083,8000,8007.64,43214,193506.52
2018-04-17 06-AM,8007.64,8104.81,8001,8081,25.91,208814.13
2018-04-17 07-AM,8081,8224,8081,8200,32.45,265639.14
2018-04-17 08-AM,8200,8220,8181,8190.02,30.21,247689.38
2018-04-17 09-AM,8190.02,8220,8181.01,8185,26.47,217043.34
2018-04-17 10-AM,8185,8192.9,8102.65,8138.5,43244,195778.06
2018-04-17 11-AM,8138.5,8160,8111,8135,22.56,183538.92
2018-04-17 12-PM,8135,8169,8120.01,8123,22.98,187327.62
2018-04-17 01-PM,8123,8168,8090,8090.5,26.31,213643.51
2018-04-17 02-PM,8090.5,8150,8083.41,8117,25.23,204735.45
2018-04-17 03-PM,8117,8137,8094.77,8117.6,20.84,169105.6
2018-04-17 04-PM,8117.6,8150,8100,8146,24.42,198450.95
2018-04-17 05-PM,8146,8159.99,8102.65,8107,21.65,175883.49
2018-04-17 06-PM,8107,8129.99,7963.2,8002.88,25.74,207563.28
2018-04-17 07-PM,8002.88,8010.92,7917,7968,43333,173404.89
2018-04-17 08-PM,7968,8032.1,7878,7968,31.54,251015.06
2018-04-17 09-PM,7968,8020,7940.35,8012.6,21.29,170004.21
2018-04-17 10-PM,8012.6,8017.88,7935,7971.92,17.66,140959.13
2018-04-17 11-PM,7971.92,7998.96,7971.92,7989.1,18.78,149981.01
2018-04-18 12-AM,7989.1,8035,7989.1,7995.9,20.15,161319.79
2018-04-18 01-AM,7995.9,8050.92,7991.14,8001.42,19.96,160042.44
2018-04-18 02-AM,8001.42,8052.62,7991,7991,16.41,131713.62
2018-04-18 03-AM,7991,8034.82,7991,8028,43206,131414.97
2018-04-18 04-AM,8028,8031.35,7992,7997.3,23.45,187747.86
2018-04-18 05-AM,7997.3,8044.99,7993,8000,21.41,171609.86
2018-04-18 06-AM,8000,8199,7987,8180,33.69,271884.98
2018-04-18 07-AM,8180,8195,8088.1,8111,32.5,264383.72
2018-04-18 08-AM,8111,8130,8056.77,8069,43217,218646.84
2018-04-18 09-AM,8069,8094.99,8014.38,8067.4,24.48,197330.54
2018-04-18 10-AM,8067.4,8111,8057,8090,23.66,190984.96
2018-04-18 11-AM,8090,8110,8048.14,8100.1,27.68,223741.13
2018-04-18 12-PM,8100.1,8125,8075,8075,26.49,214405.03
2018-04-18 01-PM,8075,8107,8071.19,8087.1,26.88,217460.97
2018-04-18 02-PM,8087.1,8100,8000,8000,24.97,201417.41
2018-04-18 03-PM,8000,8049.5,7951.01,8029.99,30.2,241870.66
2018-04-18 04-PM,8029.99,8150,8010,8080,34.28,276751.89
2018-04-18 05-PM,8080,8128.76,8054.46,8090.44,43307,210940.24
2018-04-18 06-PM,8090.44,8125,8058.16,8125,25.85,209658.77
2018-04-18 07-PM,8125,8149.5,8074.39,8110.61,13.17,106913.9
2018-04-18 08-PM,8110.61,8210,8088.94,8180,43276,209134.14
2018-04-18 09-PM,8180,8187,8133.01,8182.59,22.14,180608.19
2018-04-18 10-PM,8182.59,8184.91,8100.21,8125,18.69,152248.94
2018-04-18 11-PM,8125,8158.9,8112,8117.96,43331,161033.89
2018-04-19 12-AM,8117.96,8146,8100.2,8109,19.75,160432.75
2018-04-19 01-AM,8109,8149.95,8095.45,8139.6,43454,163343.01
2018-04-19 02-AM,8139.6,8210.1,8106.44,8170,43150,155020.06
2018-04-19 03-AM,8170,8214.96,8169.21,8181,25.67,210035.21
2018-04-19 04-AM,8181,8200.1,8124.5,8166,43367,196640.43
2018-04-19 05-AM,8166,8180.01,8145,8170,23.23,189542.87
2018-04-19 06-AM,8170,8184.99,8123.33,8123.33,20.14,164241.51
2018-04-19 07-AM,8123.33,8195,8097.2,8131.02,23.31,189903.82
2018-04-19 08-AM,8131.02,8196,8131.02,8155,24.23,197767.23
2018-04-19 09-AM,8155,8230,8148.47,8197.44,25.88,211898.53
2018-04-19 10-AM,8197.44,8229.54,8181,8205,43181,182906.66
2018-04-19 11-AM,8205,8239.23,8183.54,8199.56,23.32,191389.08
2018-04-19 12-PM,8199.56,8233.07,8175,8232.96,43149,147750.61
2018-04-19 01-PM,8232.96,8235,8202.04,8208,23.61,193997.17
2018-04-19 02-PM,8208,8240,8180,8235,25.27,207510.65
2018-04-19 03-PM,8235,8246,8220,8246,23.45,193175.71
2018-04-19 04-PM,8246,8287.77,8211,8275,25.74,212491.63
2018-04-19 05-PM,8275,8305,8239.79,8280,30.75,254323.96
2018-04-19 06-PM,8280,8309.2,8240,8260,43307,221086.94
2018-04-19 07-PM,8260,8280,8200,8201,21.22,174721.65
2018-04-19 08-PM,8201,8260,8197,8225.1,46569,59896.63
2018-04-19 09-PM,8225.1,8299.4,8225,8250,17472,94693.55
2018-04-19 10-PM,8250,8299.99,8243.24,8253,43303,187648.34
2018-04-19 11-PM,8253,8299.99,8240,8272,18.91,156387.52
2018-04-20 12-AM,8272,8333,8257.2,8290,29.36,243912.29
2018-04-20 01-AM,8290,8318.41,8252,8300,24.91,206136.76
2018-04-20 02-AM,8300,8318.48,8238.56,8267.2,20.75,171809.6
2018-04-20 03-AM,8267.2,8317.79,8250.01,8250.01,25.49,210909.99
2018-04-20 04-AM,8250.01,8282.96,8151,8165,30.94,253619.06
2018-04-20 05-AM,8165,8261.88,8122,8230,28.57,234444.27
2018-04-20 06-AM,8230,8300,8220.1,8280,27.36,226051.42
2018-04-20 07-AM,8280,8340,8266.67,8305.09,44.21,367731.04
2018-04-20 08-AM,8305.09,8343,8265.32,8280.06,24.69,205157.77
2018-04-20 09-AM,8280.06,8320,8252.01,8295.2,43216,218669.22
2018-04-20 10-AM,8295.2,8498.97,8285.11,8489.99,47.11,395202.44
2018-04-20 11-AM,8489.99,8499,8460,8495,17.87,151475.91
2018-04-20 12-PM,8495,8510.95,8400,8457.5,32.93,279332.33
2018-04-20 01-PM,8457.5,8487,8401,8440,28.55,241008.08
2018-04-20 02-PM,8440,8486.95,8418,8475,32.33,273367.24
2018-04-20 03-PM,8475,8475,8400,8437,43306,216776.45
2018-04-20 04-PM,8437,8460,8401,8460,23.15,195273.34
2018-04-20 05-PM,8460,8490,8440.18,8449,22.77,192684.72
2018-04-20 06-PM,8449,8500,8434,8481,43304,200446.93
2018-04-20 07-PM,8481,8498.9,8450,8458,22.67,192274.13
2018-04-20 08-PM,8458,8500,8450.1,8500,25.52,216177.18
2018-04-20 09-PM,8500,8520,8451.44,8491,14.42,122647.23
2018-04-20 10-PM,8491,8850,8450,8739.4,64.78,560049.62
2018-04-20 11-PM,8739.4,8745,8621.16,8693.9,23.21,201713.55
2018-04-21 12-AM,8693.9,8708,8658.79,8670.99,23.47,203789.14
2018-04-21 01-AM,8670.99,8754,8650,8753.9,28.69,249848.57
2018-04-21 02-AM,8753.9,8797.99,8725.47,8797,21.23,186127.46
2018-04-21 03-AM,8797,8847,8782.85,8825,43434,265264.81
2018-04-21 04-AM,8825,8847,8794.55,8800,19.28,170029.31
2018-04-21 05-AM,8800,8820,8790.74,8811.99,25.84,227533.26
2018-04-21 06-AM,8811.99,8898,8800,8897.54,40.11,355196.12
2018-04-21 07-AM,8897.54,8985,8895.3,8902,50.02,446125.52
2018-04-21 08-AM,8902,8902,8700,8758,48.45,425233.72
2018-04-21 09-AM,8758,8765,8613,8663.52,36.29,315688.66
2018-04-21 10-AM,8663.52,8734.1,8616.05,8698.91,30.55,265170.32
2018-04-21 11-AM,8698.91,8698.99,8545.11,8630.04,25.39,218983.81
2018-04-21 12-PM,8630.04,8750,8625.55,8735.75,29.36,255564.27
2018-04-21 01-PM,8735.75,8744,8650,8723,25.68,223398.59
2018-04-21 02-PM,8723,8751.95,8696.39,8720,28.76,250951.25
2018-04-21 03-PM,8720,8797.41,8698.1,8797,43218,248476.48
2018-04-21 04-PM,8797,8840,8713,8713,25.51,223874.39
2018-04-21 05-PM,8713,8765.69,8712.56,8750.08,26.35,230481.26
2018-04-21 06-PM,8750.08,8819.99,8730,8806.13,18.98,166512.02
2018-04-21 07-PM,8806.13,8822,8715.49,8774.6,43250,268167.73
2018-04-21 08-PM,8774.6,8786.26,8703,8767.71,43428,210797.22
2018-04-21 09-PM,8767.71,8776.88,8730,8745.1,18810,65763.4
2018-04-21 10-PM,8745.1,8781,8741.02,8753.32,19.36,169638.38
2018-04-21 11-PM,8753.32,8850,8753.32,8850,19.72,173369.85
2018-04-22 12-AM,8850,8850,8780.66,8794.65,24.59,216845.61
2018-04-22 01-AM,8794.65,8800,8772.67,8787.13,20.14,177119.87
2018-04-22 02-AM,8787.13,8854.57,8787.13,8830.4,20.23,178153.85
2018-04-22 03-AM,8830.4,8860,8794.02,8810.45,20.38,180029.45
2018-04-22 04-AM,8810.45,8858.9,8792.65,8846.99,43361,159306.5
2018-04-22 05-AM,8846.99,8858.89,8812.12,8819.41,16.33,144117.91
2018-04-22 06-AM,8819.41,8870,8812.78,8842.4,20.71,183021.01
2018-04-22 07-AM,8842.4,8880.1,8815.12,8839.56,15.86,140169.98
2018-04-22 08-AM,8839.56,8899,8836.5,8876,28.18,250094.93
2018-04-22 09-AM,8876,8911.85,8819.24,8849,28.78,255206.38
2018-04-22 10-AM,8849,8919,8839.7,8872.07,23.17,205689.32
2018-04-22 11-AM,8872.07,8934.45,8869,8869,24.63,219371.32
2018-04-22 12-PM,8869,8912.49,8746,8817.96,30.39,267587.08
2018-04-22 01-PM,8817.96,8878.34,8787,8827,18.54,163779.66
2018-04-22 02-PM,8827,8920,8827,8895,25.88,229892.04
2018-04-22 03-PM,8895,8927.08,8863.03,8891.1,31.89,283622.37
2018-04-22 04-PM,8891.1,8945,8830,8859.9,43339,240571.55
2018-04-22 05-PM,8859.9,8900,8845,8885,43365,196131.48
2018-04-22 06-PM,8885,8909,8857.1,8908.9,24.73,219693.91
2018-04-22 07-PM,8908.9,8909,8810,8811,24.16,214025.3
2018-04-22 08-PM,8811,8900,8810,8849,24.83,219953.56
2018-04-22 09-PM,8849,8890,8825.01,8890,20302,75742.34
2018-04-22 10-PM,8890,8895,8807.29,8821.51,20.28,179484.33
2018-04-22 11-PM,8821.51,8835.36,8760,8807,21.51,189262.33
2018-04-23 12-AM,8807,8838.8,8765.01,8838,16.68,146991.32
2018-04-23 01-AM,8838,8860.05,8790.99,8860.05,14.87,131133.45
2018-04-23 02-AM,8860.05,8868.7,8832.78,8859.45,19.85,175712.42
2018-04-23 03-AM,8859.45,8880,8824.69,8880,23.42,207227.58
2018-04-23 04-AM,8880,8887.08,8824,8830.08,19.89,176034.19
2018-04-23 05-AM,8830.08,8870,8824.78,8860.7,28.42,251505.98
2018-04-23 06-AM,8860.7,8900,8825,8868,21.58,191219.27
2018-04-23 07-AM,8868,8900,8865,8865.11,43431,240989.58
2018-04-23 08-AM,8865.11,8940,8865.11,8900.16,33.34,296977.29
2018-04-23 09-AM,8900.16,8934.97,8851.14,8876.01,22.49,199803.24
2018-04-23 10-AM,8876.01,8929.8,8875.74,8887.68,22.49,200082.45
2018-04-23 11-AM,8887.68,8925.99,8863.19,8891,19.52,173416.42
2018-04-23 12-PM,8891,8937,8875.3,8924.61,21.15,188527.81
2018-04-23 01-PM,8924.61,8930,8865,8892,43119,169098.28
2018-04-23 02-PM,8892,8905,8860.11,8876.66,19.62,174372.95
2018-04-23 03-PM,8876.66,8921,8876.66,8901.1,27.0,240244.11
2018-04-23 04-PM,8901.1,8924.22,8870,8870,21.31,189642.18
2018-04-23 05-PM,8870,8884,8824.01,8826,43333,186645.8
2018-04-23 06-PM,8826,8878,8824,8870,19.75,174658.5
2018-04-23 07-PM,8870,8877.9,8809,8810.1,21.19,187595.47
2018-04-23 08-PM,8810.1,8880,8803.01,8879,23.17,204991.75
2018-04-23 09-PM,8879,8891.87,8871,8872.1,24.92,221260.35
2018-04-23 10-PM,8872.1,8885,8862,8862,18.31,162530.81
2018-04-23 11-PM,8862,8889,8862,8870.01,20.15,178775.53
2018-04-24 12-AM,8870.01,8985,8870.01,8962.79,34.53,308027.15
2018-04-24 01-AM,8962.79,8998,8960,8970,43302,189153.6
2018-04-24 02-AM,8970,9050,8970,9050,30.42,274141.98
2018-04-24 03-AM,9050,9100,9050,9085,22.13,201065.44
